key,value 
3246,6
8556,1
6048,6
7659,8
8585,3
7524,12
8623,13
8887,6
6068,11
110,15
1854,15
1442,13
4738,5
2794,5
8820,8
3636,6
766,14
1700,5
6555,5
4710,1
9555,13
6691,7
2326,9
5125,2
2029,14
7230,15
3524,10
6136,15
8094,2
9462,8
2926,15
6982,3
5164,7
5071,8
6724,3
1782,13
4727,9
7826,8
5576,5
1625,1
456,11
3933,13
6172,8
646,2
4250,11
2040,7
3923,4
9824,6
894,14
6410,1
9479,4
4595,13
6044,13
9006,7
3276,9
5564,7
6098,4
7345,5
2033,2
7073,4
2212,11
8921,10
4142,8
9584,15
2097,6
4718,7
1027,15
3535,9
3359,10
455,5
6705,5
9084,3
967,11
9111,2
2792,3
227,4
2499,9
6254,9
2088,12
5958,7
5462,6
7366,15
7125,2
3981,4
340,14
1039,10
6694,9
1932,2
2394,11
4253,13
7066,2
9621,15
3606,14
6528,6
5655,7
706,11
4856,4
8618,9
3861,3
1250,14
8376,2
9572,10
9546,4
7719,11
1476,2
3942,9
7266,15
2845,1
7060,4
8076,12
3969,6
785,10
742,9
7218,6
5397,4
1848,4
8687,11
164,2
5887,13
1200,6
1508,9
9767,14
3697,12
4021,15
7748,5
5547,10
3562,7
2282,7
5450,7
7836,3
2996,9
1013,8
8354,10
8664,2
6480,3
2849,12
1067,4
4887,8
2794,12
1431,10
5305,13
8804,14
8859,3
4154,3
1792,3
9420,8
1784,15
2275,7
7549,7
3626,9
3310,1
2738,4
1197,10
7215,7
6819,10
9869,14
3896,8
4367,1
9249,14
5545,4
4374,1
5363,3
3901,13
9760,13
6691,15
3801,7
947,2
9971,1
3514,4
5776,5
142,5
7748,8
1837,5
3052,2
1771,8
2339,7
5365,7
8692,2
3142,7
8076,13
2435,2
7140,1
535,2
6704,13
4733,14
7809,13
4787,7
8813,9
1703,7
6743,12
3783,7
8261,5
1354,2
8799,13
3006,10
2024,5
5047,15
3859,9
9866,14
7466,2
7122,13
6868,2
5146,8
1315,5
7207,15
1221,2
1377,10
5026,2
372,1
8506,12
5732,14
463,4
1186,7
8530,5
2448,15
511,12
9083,5
3350,9
2928,13
6954,10
727,6
7783,8
2911,5
5450,4
1973,9
3965,8
5156,10
2203,12
3650,7
927,15
2424,9
188,15
6157,5
245,12
556,11
1040,9
4339,4
6630,4
2327,1
1908,2
4804,13
2702,2
7589,4
4682,1
3677,5
9209,1
6719,6
619,5
8285,11
9520,6
7632,5
7038,8
1092,3
971,6
5957,11
8739,11
9475,2
2657,6
8289,11
1581,10
6974,1
947,11
290,13
5421,9
1324,5
2434,13
4937,8
4026,8
1013,11
4579,14
7389,15
7257,14
4540,4
6995,9
8706,4
940,10
8865,11
546,3
2881,6
1731,9
5274,15
6698,5
4177,14
342,4
950,13
5523,9
1636,6
1665,13
8482,12
9829,5
5074,3
208,4
1235,10
743,12
6455,14
5666,5
1347,4
8201,13
8380,1
6640,11
6558,6
3781,15
558,9
3205,2
2467,13
8044,12
3036,6
9108,2
2123,1
9043,5
2950,8
5140,2
1318,14
8559,5
6952,14
414,13
7996,14
8397,8
3189,3
7085,4
9197,15
5362,9
1329,3
4330,10
6360,3
7025,11
4645,10
4666,11
6376,2
7657,15
8565,5
2387,11
6169,14
6939,6
9623,6
3291,1
3061,9
8428,14
6482,7
2913,5
1924,13
1863,11
5915,12
6719,6
1681,1
8742,8
4393,14
5165,1
1710,5
366,14
218,4
3578,13
2859,12
335,3
2587,4
6703,15
2424,5
614,7
2553,8
2521,13
767,7
1613,15
7556,12
7107,4
2751,10
6934,11
1658,7
7862,15
8371,12
9589,11
9776,4
3062,3
4622,12
131,10
8004,5
561,6
295,9
8864,1
942,14
1447,14
4264,3
5134,10
9071,2
6429,1
688,11
4008,12
6803,1
5279,11
7209,5
8148,11
5384,6
5020,11
1952,12
5740,15
2701,4
9359,9
4950,11
3614,4
8575,13
6156,12
429,14
2077,8
2677,3
6830,7
5050,6
6938,15
2273,12
5293,15
9684,4
5495,8
9292,13
3867,8
4033,1
8943,10
5818,7
1723,5
5152,13
4001,14
8950,1
6378,1
5097,6
924,1
889,6
1630,5
9288,14
3539,2
2550,12
7832,11
5490,12
9073,15
1141,12
9663,12
4971,15
3403,3
12,6
8840,5
5753,1
1368,14
291,3
1176,6
2883,9
3679,13
2611,14
6405,7
5219,5
2196,12
6079,9
6559,13
2693,8
274,13
9401,6
784,15
5030,15
3609,13
5632,14
6081,1
9581,6
7402,4
8805,3
4105,10
4145,13
8967,9
8731,14
4505,5
1664,9
9228,15
3193,12
1127,8
7316,1
6948,5
3058,14
5042,4
6604,6
6855,15
9478,1
3768,2
821,13
5481,7
7734,8
7545,5
6767,3
3401,13
4041,11
2228,3
8455,5
6611,13
3967,11
6586,6
7932,2
9383,12
8259,14
966,6
509,10
7405,7
2023,15
7829,13
1212,9
4845,13
5434,1
4236,14
8465,11
4136,7
705,3
7289,2
6167,12
7315,12
7034,7
8404,3
3493,7
1274,2
9438,13
5602,7
1762,12
1888,15
3692,9
6347,7
5985,2
765,7
5849,1
4550,6
9574,3
3113,11
8748,12
4621,7
308,9
1625,4
5997,6
569,6
9618,9
2788,8
5401,7
5445,12
985,14
7559,14
624,11
9023,15
3883,1
9453,2
1940,5
9884,7
2127,3
7111,11
7711,5
7413,4
8553,14
3920,11
2641,14
188,10
3496,14
1478,5
1696,3
4884,1
4962,8
3795,10
1568,14
8748,2
4080,10
4645,15
9890,3
4260,15
4951,7
8873,12
190,13
3297,8
6540,9
6476,12
9905,2
4056,6
9694,5
8818,8
6312,11
8716,14
6260,14
3323,4
1007,7
6193,2
5804,13
597,4
3601,8
756,7
5406,6
1719,13
9767,3
6551,14
8703,6
8870,11
2818,8
8668,10
6585,2
7526,5
2284,12
2375,3
3187,2
6185,10
4570,10
1208,7
5008,3
5090,9
2434,14
405,2
3533,7
2319,10
1603,1
7598,1
8575,8
4691,3
9783,3
8858,8
4428,8
7935,9
6692,3
3975,9
178,5
528,7
5816,13
4537,12
8968,6
3224,11
1107,11
8001,5
7009,10
3424,6
7136,6
9519,5
2376,13
2536,12
2326,2
3878,9
3119,12
2303,15
5667,13
8966,10
5590,5
1367,8
9554,8
126,1
2579,11
2724,5
2978,15
8032,6
1040,12
8865,9
3345,4
9830,7
6710,8
3729,14
5502,8
1457,4
1660,13
2728,13
8860,14
6048,6
3070,8
3203,5
8164,5
8522,10
2389,13
611,1
2733,2
2240,8
3798,13
8088,2
857,1
8992,1
8355,2
3319,12
205,4
251,1
7002,6
448,1
2862,9
7906,11
163,15
9517,4
6765,5
8739,13
9488,10
9447,7
5815,12
8925,15
5974,7
1708,11
2131,7
3600,14
8633,6
3360,1
5195,13
3184,6
2234,14
796,4
2544,3
9822,11
4220,12
9923,8
2857,4
968,1
5479,14
5773,9
3393,6
5379,1
3824,6
8807,5
1391,2
2898,10
5869,2
5789,11
8143,5
1030,9
5471,10
4267,1
9991,11
4988,13
7090,2
3389,7
5753,13
5928,14
6113,7
7394,6
837,7
4009,3
9507,9
3803,15
5970,10
9150,5
4343,4
6140,12
4719,9
2581,11
970,5
9466,1
3727,1
4654,14
3681,8
1708,14
1518,8
6236,11
6493,8
4584,11
4070,10
5758,12
9151,9
7234,7
8251,7
9456,10
4072,15
9136,10
299,10
1910,15
2893,2
235,3
4637,8
6264,5
4799,7
886,3
4514,4
6678,6
4024,6
3181,15
9320,11
1417,15
1736,14
9668,15
4029,1
8431,4
9221,9
4914,8
1834,5
7517,15
9595,14
2630,12
2586,11
1003,9
6381,7
8323,4
9019,6
2549,14
1928,7
3061,9
1159,10
9600,5
5885,8
1720,11
2917,8
6119,15
7916,4
3451,11
6157,3
688,14
9937,10
4979,6
813,5
9254,12
421,8
1210,6
8917,4
1785,9
5112,6
3990,6
8461,4
842,4
5263,2
5575,15
2983,1
3636,7
6027,6
8008,3
3925,15
9570,12
1827,2
5029,4
5107,10
2406,4
4266,15
5690,9
4723,5
8484,7
4045,14
6828,3
5282,11
7059,14
3159,12
421,8
5906,15
3466,9
8316,11
9299,12
4100,5
5869,13
2741,10
4190,10
4734,6
8670,2
1369,4
9157,10
7391,7
9128,13
3023,13
2705,4
418,13
266,8
3965,13
7106,7
4802,12
4760,4
6082,15
9874,5
8448,10
1011,14
4781,9
7976,11
3020,8
7295,7
9931,4
109,12
8486,14
7746,12
2958,13
358,9
3040,8
5797,15
7904,9
8802,7
9571,12
6133,13
170,10
2075,1
236,13
4929,11
756,12
4193,6
9775,12
8241,2
9640,14
9213,13
7934,8
3239,10
1380,14
1538,13
7442,7
3013,6
6621,15
7818,8
8660,12
935,10
6721,9
6408,9
606,1
2465,5
9950,9
5890,6
3622,9
6067,12
3615,14
1902,12
8357,9
844,5
6359,10
2192,10
7852,10
8178,1
3951,2
7877,9
8377,5
761,11
3768,12
1322,13
5184,14
4595,12
5454,14
3596,10
9189,12
8782,7
4447,6
6781,5
8239,11
7684,14
3591,6
6167,5
4569,6
2922,6
5471,6
3644,8
5550,10
1007,14
2637,8
2896,3
2850,11
5715,2
7641,9
4538,14
6482,11
6905,10
2580,8
6746,3
4876,13
7953,14
3641,6
1568,7
8157,14
8240,12
4635,13
6199,5
8028,6
3262,13
3446,11
620,11
2163,6
5973,11
9402,14
8308,3
5978,8
9103,8
2197,3
5087,2
4302,11
7138,11
1263,2
1470,13
9355,14
2708,15
3331,11
7758,10
3061,10
7157,13
7124,3
5551,7
2901,2
2575,7
9270,8
888,9
7197,12
5943,1
4560,10
7494,12
7987,11
5277,13
4158,4
8991,7
9638,12
2858,12
864,15
18,5
1067,3
6263,3
8207,1
1263,12
2691,12
7924,14
7661,4
2868,8
7562,3
5719,6
4218,2
7964,6
5215,4
6811,2
2758,5
2612,2
612,6
181,12
3638,9
6346,12
4900,12
7683,7
5086,15
2969,6
4469,7
635,2
7574,10
697,9
4509,8
6413,15
5135,6
1439,1
7106,15
5846,1
5556,13
6787,11
2347,14
5632,9
4314,11
9505,4
725,3
9655,13
3880,8
2898,10
6935,6
119,3
4601,12
9413,1
2281,2
3826,10
8448,8
3080,9
3316,15
4721,14
8967,8
9204,10
491,14
441,8
5468,9
3830,1
3005,1
3807,9
2922,13
3368,5
7819,11
3163,14
3376,10
3084,8
241,12
6740,3
602,2
7768,7
6839,10
2158,3
3551,15
9747,2
2006,7
5235,12
6844,7
846,13
5599,7
2876,6
7395,12
8085,14
4015,13
2726,15
6454,12
7669,11
5679,6
5957,12
2882,6
6988,14
4646,10
8112,2
9561,9
9096,7
3280,14
1709,5
3627,4
8573,13
4323,2
1296,10
6930,9
6165,5
8359,9
1443,2
6882,13
2339,5
7114,1
7423,1
1799,7
5075,5
7967,7
288,3
2664,10
4350,4
1278,1
9088,13
26,8
2069,10
1393,1
7062,9
7150,8
6804,8
6795,8
8530,5
8827,4
16,4
4491,9
2899,7
6818,11
3552,15
8582,4
2414,8
5913,8
936,12
8551,7
1168,5
2919,14
2322,8
6004,3
3754,13
8014,8
8526,13
7078,9
5937,3
1614,8
531,7
1327,11
4034,3
572,7
9076,2
496,6
2694,2
6697,5
2670,12
1734,15
8393,13
6474,6
8507,3
971,11
507,8
5043,7
5429,2
3829,10
67,8
8314,11
6059,15
527,3
4424,15
8806,14
8512,4
6039,11
5043,7
4472,6
9870,12
8743,6
3625,9
4231,5
9637,9
9265,5
1750,3
2862,12
8584,4
6101,1
4687,5
7875,10
5479,5
7176,10
5703,12
1751,15
1328,2
760,6
7710,7
4747,11
715,5
261,4
2679,10
1091,5
4150,15
111,2
9434,14
7772,4
8818,15
6008,14
8645,15
3722,3
8687,7
5932,14
6214,6
8436,7
5638,5
1442,8
6387,8
4453,5
885,7
8777,9
518,13
3157,8
7631,5
5427,4
3929,6
7731,4
4455,10
1345,3
9922,1
1424,10
7618,7
6860,5
855,11
6238,15
2111,8
9007,2
4795,4
561,9
6131,6
7358,3
3545,8
8630,13
3243,1
1151,10
4942,10
8308,15
3660,9
6249,11
8816,13
7540,10
8669,14
5319,9
5088,3
4192,9
5409,1
2933,3
1009,1
2847,4
100,8
384,8
836,13
3960,9
9626,3
6999,5
6399,12
4930,12
697,1
3763,7
5958,2
5353,10
4900,8
6729,12
2187,10
1911,2
4784,12
6063,1
7220,9
8860,3
6348,13
9300,3
5471,6
8569,13
9716,14
3772,14
8646,13
2139,6
4645,7
2656,13
1948,12
2169,3
2859,11
8313,3
1854,4
6687,15
6628,12
7223,10
203,1
5241,15
6984,1
4517,13
8950,4
9138,4
3748,9
7952,13
5577,5
7121,14
5586,9
2363,8
9310,1
7449,5
3585,8
6201,11
5324,3
3221,2
2802,4
5379,6
1503,2
520,9
383,13
3369,6
9389,5
4937,13
6465,10
6725,14
1693,9
7620,10
2328,5
1165,6
9240,4
1979,6
6086,11
2360,10
7471,13
3502,9
58,5
831,15
5402,14
8529,8
9892,12
596,12
5073,14
7307,6
1852,13
1159,4
4415,15
8618,1
1889,12
6147,1
6744,12
7508,4
6061,14
6813,1
3017,1
244,14
9753,6
2250,10
3513,11
2023,13
4449,13
2574,2
8721,12
9040,12
1591,12
3378,8
9138,12
1222,14
7577,11
5050,1
4286,1
5523,9
6244,9
6630,14
371,9
4374,12
6072,11
5238,13
5382,9
4092,4
9661,4
4833,10
2654,12
5965,1
856,12
8959,9
7355,15
9995,15
2793,3
3260,6
2403,2
5809,15
3720,12
7290,1
2952,14
8290,3
8938,8
669,1
5418,13
8178,11
1640,9
2232,9
6587,14
4484,5
2811,7
8704,1
839,1
9810,6
1727,11
6750,11
6117,1
4246,15
3843,9
5178,15
9271,9
7497,14
7140,2
9588,5
2396,6
7316,6
7035,5
437,7
9840,14
8812,7
4548,10
2184,2
4176,9
4321,7
3873,13
2013,14
6570,8
7078,12
4515,2
4007,6
4090,14
952,10
9423,5
9127,8
7003,3
9536,1
3715,4
9696,12
658,3
4455,14
4869,5
455,13
8389,12
8258,6
6626,8
4211,3
1796,10
5607,3
3001,4
3154,1
8188,2
1403,9
8648,15
7415,11
311,15
1832,9
3746,6
6557,3
7064,14
1646,7
5773,2
7881,14
1528,8
9720,2
4966,14
5713,14
5857,4
6054,13
1302,14
3619,1
234,2
6055,10
994,13
683,10
5641,3
7107,1
2302,14
5758,12
5764,11
3863,13
9802,7
4891,11
7255,12
5095,9
1140,1
7036,9
4649,9
5922,13
8350,12
7585,6
6046,11
4824,4
1453,10
5656,14
8302,4
3728,14
6292,14
9913,10
5357,13
6238,15
2591,3
4076,9
5962,10
6833,14
7828,10
3562,14
7637,9
4124,4
6112,6
7193,13
5767,2
2439,9
9037,6
3704,1
3347,13
1352,15
1504,1
9115,8
2421,5
2869,1
7866,9
8461,5
493,6
6115,15
2571,8
5905,1
2030,14
820,11
4314,2
5416,8
9519,10
7647,14
8469,8
7716,12
2684,7
7482,14
9538,2
1022,14
7752,5
9259,1
3055,3
1436,13
2828,13
9426,11
7780,12
8065,13
7305,6
3047,10
5298,9
1480,10
5075,13
6612,4
306,2
984,7
1716,9
3646,2
1427,8
645,6
2038,13
5714,2
6932,8
809,4
9992,15
4683,10
7685,3
5735,11
3092,1
7394,9
3464,2
5721,3
6982,4
6749,10
3033,14
9337,1
268,12
5574,10
8752,1
390,10
9883,7
690,6
1526,15
3788,7
3993,7
8081,14
7223,2
1255,3
2741,10
5476,2
9273,9
907,5
792,10
7690,8
2072,11
8819,5
7770,5
3363,15
6405,13
6039,5
8880,8
2187,1
5715,6
3913,9
8825,15
9420,5
7256,5
2836,13
9359,15
8573,13
4084,10
3456,4
8599,14
5627,13
4111,9
3825,5
6283,1
8604,5
608,2
8339,2
8231,15
8537,14
4723,12
6163,5
6208,9
1858,15
4443,12
1397,1
8677,1
117,2
264,8
5954,11
3713,15
5108,6
8883,12
6895,11
2061,12
131,3
6955,11
660,7
5355,2
7944,10
6274,10
3413,7
216,1
30,14
7621,10
7346,11
4572,7
4122,14
4735,10
6311,13
5402,1
6341,6
9440,3
6383,2
7202,1
8403,4
9424,15
8702,13
3890,5
1262,2
7787,12
927,15
4780,13
9487,2
6302,2
9359,11
683,13
5576,2
7378,14
7861,1
8280,10
6128,1
5998,15
4025,8
7256,15
692,1
3136,3
3413,1
2592,2
6412,4
9663,2
9442,10
8753,15
2789,6
1357,11
1028,2
2485,13
6639,6
3964,13
3213,14
1780,7
7923,1
455,4
5257,10
4126,4
975,1
8368,6
3196,2
3679,4
4680,11
103,7
2749,3
429,10
2118,1
8754,15
1310,13
3226,14
8173,9
6581,8
5407,6
4487,2
4236,14
1647,11
2636,15
7448,1
6084,12
80,6
18,15
525,12
8340,1
4723,3
7530,9
7309,3
8869,14
2803,11
9874,2
5590,2
2988,12
2167,1
7484,4
877,8
1623,6
9566,12
1817,3
9922,12
1688,13
8950,1
3501,4
1442,13
6016,15
2499,12
4796,8
2069,2
2773,14
9072,8
3982,5
5511,6
4615,9
4261,5
6559,8
8499,6
6827,3
9053,13
8104,6
7849,15
9717,4
7892,9
4319,3
7303,3
3133,11
9778,5
2025,3
8791,9
6447,2
7757,1
8215,8
7109,13
6322,8
5065,8
3489,11
3134,3
6195,13
1996,13
7585,2
694,3
4226,5
7056,6
5600,10
8978,15
72,14
3281,6
4502,7
8217,14
5150,8
7564,15
8720,11
5524,7
8871,1
6946,7
2867,14
9959,1
2667,15
6053,3
1125,10
6870,8
1613,4
2438,8
1549,6
4707,13
8144,5
1405,8
3963,15
7800,12
3946,11
353,9
6848,14
5833,10
8476,2
974,6
2879,10
2985,4
7628,15
1901,7
2435,11
7727,2
3361,3
6254,1
530,2
1324,14
2749,11
4968,8
3872,12
9575,13
1777,8
341,8
1890,12
2387,8
4277,5
936,4
7571,3
2812,2
5763,9
3165,14
5761,15
9747,10
7488,3
3803,5
7660,7
9837,13
3316,5
2440,2
8326,8
1994,14
3231,3
8550,7
5786,7
9498,13
534,4
2156,1
7953,6
6701,8
2590,4
8867,3
7910,4
4680,1
3603,14
2850,10
1658,15
8205,10
8275,11
8347,5
5476,12
3662,8
3669,9
4066,11
4209,5
4995,8
1469,10
4141,11
5099,9
1759,2
7176,14
6228,13
6239,9
4000,1
9889,1
6949,15
6267,10
75,15
2558,13
2184,11
753,4
5968,5
2065,4
3848,13
4877,2
1142,3
4993,5
1246,13
9736,12
2092,5
4547,8
546,3
8728,14
3322,1
6547,6
9300,14
797,11
1386,15
743,2
575,4
8435,7
4769,8
9287,7
7595,7
5760,1
971,11
8556,11
3499,10
4473,15
1685,8
3727,14
5423,10
8048,1
895,4
6364,7
3162,2
6048,12
4303,11
4081,15
7014,5
156,8
5059,3
6629,6
944,6
7241,1
7082,15
5405,11
3579,6
40,2
3801,12
6427,3
1406,12
1623,12
2841,14
759,4
257,6
9842,3
7824,4
4516,4
6020,9
456,13
386,9
2928,8
4004,4
9389,14
1951,14
8860,2
1438,5
9082,6
469,13
6633,11
5651,15
9840,3
4230,13
2809,6
5325,10
6810,3
863,1
8570,8
758,6
6209,3
9591,5
1159,6
6412,1
4886,13
175,6
8256,11
5737,14
16,7
5814,8
4016,2
9772,11
1476,7
9563,6
9218,4
7912,4
6505,10
3779,15
7746,7
2782,11
7913,8
5195,7
2212,4
1082,2
5563,14
2156,9
1296,6
7451,5
938,4
4824,7
2074,14
8709,7
1607,1
2421,2
5590,6
1515,14
187,11
9924,9
1435,10
8466,15
664,6
3963,12
1952,4
8225,6
6412,13
1871,3
